SalePrice,id
118350.23583853773,1461
154584.18147090718,1462
184751.98676348242,1463
198452.58386606537,1464
193348.83286306733,1465
169456.4205368589,1466
173044.11000742696,1467
161385.47806709053,1468
192206.75780371812,1469
120138.02502189962,1470
182821.34102157268,1471
96749.62974448856,1472
93388.29603925387,1473
141808.2240926455,1474
109731.26574693981,1475
360831.7064612434,1476
245604.77897776684,1477
295141.5432231154,1478
279458.5328350619,1479
511145.11028900655,1480
327121.9093214965,1481
211173.58845870892,1482
177049.00462250793,1483
159018.80328882468,1484
191841.67348685698,1485
192118.49473734456,1486
333215.1725066239,1487
239258.4739507281,1488
193741.6777539766,1489
249046.79911709536,1490
192045.35203675454,1491
90451.00560488661,1492
178281.48608609568,1493
292800.1967074898,1494
291126.3466463492,1495
237554.04483251512,1496
175967.80673352952,1497
170645.8342107071,1498
161243.36830536375,1499
158867.09942916254,1500
180335.7118442818,1501
144269.84211022817,1502
285962.71965503256,1503
239910.1334846464,1504
226022.07938841125,1505
197129.7206595045,1506
248331.3194442839,1507
198364.8266976392,1508
161803.6786650166,1509
143399.04027398909,1510
153953.74397003115,1511
174429.57060042527,1512
146490.88469644927,1513
158308.21731600855,1514
192098.86884775496,1515
153999.48679116313,1516
172925.96603145843,1517
131571.71591925708,1518
208021.63324392072,1519
127401.0774032615,1520
131702.71609884,1521
178559.010375393,1522
111971.31980522146,1523
128851.5450776945,1524
119148.4685535785,1525
110257.51465959483,1526
103471.96352655157,1527
138075.162162565,1528
152714.32562668456,1529
190632.29176221899,1530
102896.82359300312,1531
95302.56619734874,1532
149479.61746245844,1533
124173.9826195289,1534
148611.81597521363,1535
105445.27946328913,1536
57680.356726956226,1537
149665.7872357451,1538
184547.86514811675,1539
90595.1121707809,1540
144742.7610904995,1541
142063.5624606206,1542
194464.90694378017,1543
84985.48077178546,1544
117469.46311737843,1545
131945.8131034557,1546
131173.32412705736,1547
137652.97982749174,1548
120637.62757683714,1549
134724.18357735037,1550
103405.51729949728,1551
135894.46668639997,1552
150037.26525181453,1553
118437.50197817606,1554
163767.51132417345,1555
82126.67205524894,1556
105384.79548502236,1557
101651.40339872865,1558
67764.45623345075,1559
129514.99195270089,1560
130102.14503439808,1561
128688.28244981206,1562
122982.08389759599,1563
154561.50694691378,1564
152686.23997808495,1565
232499.69689134974,1566
76968.95103581494,1567
237879.51729382869,1568
134154.74771908863,1569
133578.50405315362,1570
