SalePrice,id
117228.34777605935,1461
159635.04092354805,1462
182237.97633529213,1463
196167.26034303877,1464
197994.04669337714,1465
169342.0433796999,1466
173774.58489730704,1467
161377.5281324368,1468
195087.56513754284,1469
119571.03212640394,1470
190490.66942995117,1471
95805.9756797498,1472
91973.59304703046,1473
142033.85802364186,1474
108499.1644987681,1475
353252.33738563885,1476
252463.48807126578,1477
283808.1307348774,1478
274856.8670533892,1479
491859.7715440884,1480
339235.7860645511,1481
211424.70065186932,1482
178796.11955550002,1483
160989.69025929464,1484
189578.82318099472,1485
194240.59801593274,1486
330046.4488993601,1487
239534.5133643666,1488
195324.99904759205,1489
242617.4237405006,1490
195116.89071740807,1491
93799.51445567897,1492
179797.83124681178,1493
289398.4092962084,1494
291609.512040441,1495
235366.96605540926,1496
177848.0429765446,1497
171038.21307360145,1498
162223.4149504294,1499
157148.49828521893,1500
180986.2625885616,1501
144697.2042395973,1502
282435.1797158303,1503
239315.7961043666,1504
225108.57646407132,1505
195965.4237600402,1506
248753.2531722199,1507
194293.54385464854,1508
162777.81982748542,1509
142252.82237961143,1510
154571.86054939133,1511
176458.98931925558,1512
144889.3679475466,1513
158926.9981880913,1514
194142.35910344776,1515
155715.87223584522,1516
173925.58695757124,1517
131031.22836193148,1518
209272.85939162286,1519
128009.48359147433,1520
130351.43475802004,1521
180556.35430019133,1522
111558.51505853015,1523
125535.67092323987,1524
120904.37396743849,1525
113146.98342438086,1526
104516.74213736142,1527
138405.92792883707,1528
151207.02497961657,1529
186243.2943428975,1530
104712.60114930799,1531
97186.71830443865,1532
153606.31501625056,1533
121364.85101365179,1534
150946.90386259716,1535
107059.06853154213,1536
60507.88813549377,1537
152981.25008719636,1538
184814.27532393503,1539
93937.42886496134,1540
138706.7297392284,1541
142340.06317731767,1542
199205.22000223873,1543
85905.76348276461,1544
119252.45778276559,1545
133958.60699384776,1546
133463.39533516913,1547
138374.0869795989,1548
122338.9807219696,1549
134146.57511692643,1550
105530.68290254506,1551
139605.3699056878,1552
152915.76798837856,1553
118729.59931717839,1554
165113.2509566472,1555
86583.48360785248,1556
106109.14400114414,1557
97975.76334250416,1558
63619.85386106232,1559
133741.01218579218,1560
131439.34822746384,1561
127244.48373866339,1562
121487.59152978138,1563
158320.22444246183,1564
152296.78881544617,1565
238380.99974731175,1566
75691.78570632052,1567
241732.2577812392,1568
124844.98648645103,1569
133044.14818231392,1570
117845.12391631427,1571
144273.17509696272,1572
237405.99027886035,1573
124315.11180944061,1574
240061.84762957835,1575
252867.06748538872,1576
178115.01099782935,1577
140343.1152946671,1578
152486.07729101015,1579
190756.5548897608,1580
155536.85046291075,1581
124093.51635849006,1582
303621.1360623795,1583
217901.36623043526,1584
135767.89933416282,1585
68362.87653864076,1586
101185.37956701784,1587
154055.97319032508,1588
99166.65278741065,1589
133202.69334724292,1590
94776.12535734591,1591
110649.8957823426,1592
122842.90504053864,1593
125104.25765681078,1594
109117.06181869909,1595
227365.9750606621,1596
187319.23121672947,1597
227602.22550640584,1598
163939.81829830192,1599
161166.78650367458,1600
65876.2725201258,1601
111518.46180709942,1602
70583.96689394163,1603
264719.85881769465,1604
244755.0081591464,1605
169854.9566721977,1606
173169.64741252706,1607
217319.3656381973,1608
182012.44092258718,1609
149255.6774064891,1610
139389.69102910953,1611
168509.35332513435,1612
161119.31616245807,1613
126493.36583045227,1614
92619.7802598634,1615
78871.66384733145,1616
