SalePrice,id
118013.45159357083,1461
155472.67501781214,1462
185121.22403336523,1463
197977.19575235638,1464
197543.33789433242,1465
170423.16172224385,1466
175457.6137977833,1467
159028.75969815886,1468
194398.95998736544,1469
119796.19923155895,1470
182428.10772500627,1471
98294.90149676496,1472
95080.22695059112,1473
141674.9792046809,1474
104325.87057713125,1475
366403.08661099384,1476
246254.4319326646,1477
294885.4965248966,1478
290801.57501726795,1479
505628.36138250993,1480
327923.2220617203,1481
208693.72752787074,1482
181320.6031851724,1483
156987.94546958484,1484
191080.0648557976,1485
193030.59748151124,1486
333515.6383230236,1487
229973.91728827145,1488
191150.73920816643,1489
243135.22917838366,1490
195053.61041767092,1491
95077.86028039113,1492
184143.5324954318,1493
286852.41188810364,1494
288067.10804036027,1495
233277.00781549414,1496
183879.567532514,1497
178953.93893765027,1498
166581.07397871386,1499
158160.75279798,1500
179949.32626263492,1501
145708.2563795527,1502
289372.34715885844,1503
239261.32251296434,1504
225979.32029368702,1505
192370.7081191723,1506
248909.9122354772,1507
199772.0921963077,1508
159018.48812960085,1509
144276.35234217005,1510
159145.57284234947,1511
176633.484062043,1512
148117.71634635906,1513
158160.61315623525,1514
196068.22155893475,1515
156309.96499097883,1516
174837.05760607577,1517
132193.78359349226,1518
209233.50322187398,1519
126051.3638957755,1520
131229.4068952651,1521
179857.38517527582,1522
114782.06098054703,1523
124941.98865554633,1524
119312.17841860645,1525
110880.05248341027,1526
108396.30497474365,1527
137168.1280094958,1528
153337.58451379268,1529
187215.76574379508,1530
104769.91537441377,1531
95408.79092876679,1532
149722.4030431134,1533
125590.04413317324,1534
150292.09042341553,1535
107317.30031445101,1536
56696.41477656962,1537
146458.74333641568,1538
186070.07409792705,1539
87391.65022999194,1540
138258.41603498656,1541
146680.1781535972,1542
188876.93922271705,1543
87884.33311329283,1544
117643.27427885408,1545
133803.8155845912,1546
132169.06007001465,1547
139347.87362027302,1548
120129.60670950374,1549
133259.6169356353,1550
105504.37082924818,1551
136823.38721941557,1552
146105.64379839294,1553
118078.63930639364,1554
161961.94055492093,1555
80583.76307827799,1556
110707.4964145069,1557
102706.4481796371,1558
55563.06282728332,1559
125466.01448169544,1560
126272.2114032767,1561
127861.71181004032,1562
120266.84067369264,1563
156403.64576994602,1564
154770.585252089,1565
240594.45062134438,1566
79366.42754289808,1567
236695.7444329757,1568
130012.17305993801,1569
130879.50005594554,1570
119488.49826139346,1571
142278.1625629001,1572
241059.9654920666,1573
119407.73346744636,1574
239255.18885647057,1575
245400.38464081427,1576
176514.92402019497,1577
144181.7179137622,1578
151049.3227973092,1579
195205.29723189276,1580
152621.89705460507,1581
123235.11471943225,1582
290892.0968624969,1583
214879.28824726332,1584
134528.89231440017,1585
73093.97154413271,1586
105399.63764156472,1587
154474.00471566012,1588
97450.0914717,1589
133265.30473844885,1590
92632.6563290789,1591
119283.93948957592,1592
124037.93157460069,1593
125314.49975755214,1594
104430.68475733303,1595
224080.08056769223,1596
198855.38314701492,1597
235409.7974046724,1598
161550.40900627655,1599
153346.91437491044,1600
68299.29554220532,1601
116852.02829516458,1602
66507.31422988618,1603
263669.5456199313,1604
236837.2766539167,1605
167052.298384077,1606
181261.65500217103,1607
215415.20508822892,1608
179252.88311328512,1609
152685.85595144465,1610
138809.5935520932,1611
171370.29575581118,1612
163985.60223473905,1613
122967.89912793765,1614
93915.31156066412,1615
79965.69045348791,1616
94248.76428230751,1617
129211.07761549405,1618
135920.3167748827,1619
140228.7383158654,1620
137357.46326213342,1621
139453.91888831687,1622
258084.91162020576,1623
209822.5655787989,1624
114426.44077563134,1625
171332.02144748348,1626
194596.8272103444,1627
279967.3637382859,1628
179331.03102084878,1629
362098.41872806026,1630
232172.3833200797,1631
251344.24083028533,1632
172916.91493091616,1633
184490.3161128204,1634
172082.69111346986,1635
148520.9750032693,1636
208753.10563328402,1637
173411.84306708965,1638
189051.8198268522,1639
248250.2578760524,1640
180762.8349804697,1641
241896.55835195535,1642
212121.59181687247,1643
238821.3706924641,1644
200362.22501078865,1645
154595.32065981245,1646
158357.361012255,1647
129838.57920017288,1648
139157.2809238521,1649
112851.99853935407,1650
120427.57954937531,1651
98929.3272083746,1652
100243.7891108834,1653
141956.3328196981,1654
126585.95271270101,1655
137475.34604778708,1656
146472.01736752383,1657
142856.8304687554,1658
113983.47917412588,1659
151194.13604483713,1660
444936.6966285139,1661
396058.66718573665,1662
380452.90424175496,1663
531850.3513617513,1664
309409.9433765874,1665
328956.88157824654,1666
387805.9008591539,1667
353081.0010811588,1668
306266.18004199275,1669
347337.0916270389,1670
261289.06633704586,1671
425849.0123822979,1672
284574.4282743822,1673
235870.9406929916,1674
197797.18655619444,1675
191719.17858840583,1676
221407.2537683576,1677
464475.7441612704,1678
402118.59580115124,1679
332127.96450762864,1680
245138.6957672906,1681
317873.32842456707,1682
185389.5398330779,1683
173618.2482368372,1684
171238.58124193663,1685
164954.2137247503,1686
171201.15655630958,1687
187784.12477707543,1688
190765.01886643854,1689
192987.65098587028,1690
183655.75810753796,1691
260386.53635985457,1692
168433.321433622,1693
181210.91164653565,1694
165441.49350770845,1695
269681.295696968,1696
170787.8396576386,1697
343950.17807893694,1698
306703.0135469113,1699
253236.99466898138,1700
267892.9441356044,1701
240633.11455761304,1702
237258.34525607288,1703
270672.73835211643,1704
233512.666476684,1705
448624.6668534601,1706
213100.9531873379,1707
199036.34522419053,1708
258740.77781191663,1709
216765.0400436788,1710
276814.5652214441,1711
256431.52434165092,1712
281814.617859608,1713
227855.20814195284,1714
207954.0103110581,1715
181971.44459683448,1716
174594.02702241295,1717
138593.30769692766,1718
214104.31941899337,1719
232255.7270357633,1720
154656.45708994463,1721
122475.34935915603,1722
149461.74464051673,1723
202822.1309317907,1724
235716.44483038684,1725
185319.98047019946,1726
154393.88583554694,1727
166600.00314858966,1728
168565.70956396853,1729
150288.86428854518,1730
117241.85723732132,1731
124643.46825276088,1732
110099.0262372782,1733
121039.8071729098,1734
116343.5868281704,1735
104856.57007126366,1736
296714.1491022892,1737
256312.4784389452,1738
237056.2638717573,1739
221823.40116633466,1740
191073.20624601239,1741
176966.96059114882,1742
179346.7815046144,1743
337645.3545627609,1744
220152.54220686536,1745
183268.2725229663,1746
211961.10694810213,1747
217400.66193536101,1748
141725.63837321027,1749
124830.07659231944,1750
245717.42104179258,1751
113461.78914244905,1752
157846.7885307493,1753
194328.16197373607,1754
165690.40338158104,1755
124319.35402374974,1756
119286.0470327768,1757
144892.4441922758,1758
160074.19941064698,1759
163984.3168609855,1760
150936.2044197491,1761
180495.58794317077,1762
192580.1882275473,1763
113638.53417017871,1764
181548.21374696822,1765
193860.88145131286,1766
228016.31494399306,1767
140131.49818692313,1768
173530.59236103218,1769
150298.81438864296,1770
119998.93460881502,1771
133153.51347525258,1772
122203.40416859892,1773
142866.2914865312,1774
140177.2811990468,1775
127366.33696541263,1776
109237.13240001268,1777
139343.30181330672,1778
123990.71562157331,1779
179934.51727365024,1780
126707.07439233585,1781
86853.4209287176,1782
143282.84154557463,1783
109238.67968591195,1784
127296.06099254519,1785
142083.42161321462,1786
159929.6608607511,1787
62167.33410351602,1788
97480.31513136481,1789
82780.50732119277,1790
177723.29403767097,1791
161342.40047418707,1792
123653.94090548115,1793
151969.5149714899,1794
138073.05259329814,1795
122917.75290987674,1796
110290.82216964551,1797
118486.96183242132,1798
108751.71823058111,1799
129426.4917942769,1800
128645.20459569168,1801
135211.3772810677,1802
