SalePrice,id
118817.36167313407,1461
155303.22521920505,1462
183995.30021521845,1463
198105.48010993336,1464
194456.2446501312,1465
170164.54243185863,1466
174711.67350079835,1467
161861.10088367347,1468
193968.0469422967,1469
120804.77419655587,1470
187491.10160972018,1471
97462.11453331684,1472
93496.52877521409,1473
142114.14977778282,1474
110266.28988544537,1475
362350.168526408,1476
245587.11213720802,1477
291527.91187485517,1478
278180.0558887239,1479
505382.4002750129,1480
326826.9928877127,1481
209501.29127272672,1482
177009.0516078289,1483
159350.31053224977,1484
188664.2805395935,1485
192224.1109942887,1486
334299.235334824,1487
238100.8232296159,1488
193752.30108118264,1489
245692.83878975897,1490
192411.34570971385,1491
91554.73051555462,1492
180721.05849504465,1493
290640.77920930594,1494
291915.2774534185,1495
237963.79002319847,1496
177901.1579564905,1497
168974.63724340108,1498
161516.49442066764,1499
158272.52782121746,1500
179390.21516925463,1501
145113.57406195338,1502
285936.42082236864,1503
239684.58051388897,1504
225777.78662842957,1505
196502.55009227718,1506
249108.308075179,1507
197486.7398506649,1508
162818.2110286649,1509
143117.85617914048,1510
152341.8513843007,1511
174609.3509911288,1512
148010.26542758843,1513
158740.5122274463,1514
193576.32834443607,1515
154616.32905275063,1516
173214.38986974454,1517
132191.0378285804,1518
209061.10384335858,1519
128429.4621708311,1520
131975.66084771382,1521
178719.7412923044,1522
112721.74594892266,1523
127829.68683215808,1524
120001.96454207301,1525
111936.26557580379,1526
103475.7228388073,1527
139749.68448268724,1528
151583.5979841096,1529
188141.98115654298,1530
103012.99880197043,1531
96291.35050542244,1532
149318.804215824,1533
124660.02038883655,1534
150446.56249872225,1535
107166.58391965202,1536
59345.159801139205,1537
149306.53436339466,1538
183671.26547731765,1539
90206.27801409885,1540
142172.65479769287,1541
142836.89305287402,1542
194436.49340973588,1543
84982.9885408889,1544
117258.92335524588,1545
131504.88626977778,1546
130728.14821881363,1547
138599.8636386989,1548
120895.41266779933,1549
134386.16047121157,1550
104662.60037160073,1551
137537.91563983177,1552
149924.7837424678,1553
119849.18616907689,1554
162369.26120092472,1555
82154.2644694266,1556
107144.1438788393,1557
100732.79647250983,1558
63566.61634588186,1559
130081.55432377217,1560
130772.46276282825,1561
128610.78499339565,1562
122632.02936158402,1563
154526.7660185037,1564
150664.61499543063,1565
233546.16865562712,1566
77074.98721652766,1567
235089.22048230507,1568
130175.85064526902,1569
133815.58547555367,1570
119788.76823969047,1571
143718.46839894858,1572
236248.91853491985,1573
119356.35749537137,1574
232724.5756579479,1575
248950.8206130923,1576
179128.13865638772,1577
145114.54276738953,1578
147370.37801090267,1579
194141.6593864223,1580
154447.9533195945,1581
124443.81644338116,1582
298509.8900020309,1583
216401.83146786553,1584
134143.26978863648,1585
68903.53417778137,1586
103343.40667533562,1587
153616.34879749006,1588
98496.89665081755,1589
132862.89602232858,1590
93974.81601294878,1591
115936.26471600468,1592
122784.60137165763,1593
126401.30476945825,1594
108487.15170439112,1595
224909.0340029257,1596
189013.541043247,1597
226714.0943333382,1598
161928.2048987124,1599
157604.2181416383,1600
65740.90441585876,1601
114257.38751081577,1602
69174.34453146081,1603
266294.13144394866,1604
241120.2418319511,1605
168859.22742405575,1606
173794.1019119918,1607
216696.51196605957,1608
180984.2199805991,1609
150006.83465778574,1610
139641.5379645382,1611
168283.2907231582,1612
162462.68113578542,1613
128693.1944130036,1614
93707.95435171503,1615
78838.96455694023,1616
93233.70217893999,1617
125586.0218760985,1618
136109.765336767,1619
148103.35000827044,1620
136365.14053457315,1621
137438.5899381959,1622
256116.57022870053,1623
206445.08853357227,1624
116388.59564411295,1625
